sourceID,reportingCompany,reportingCountry,sourceURL,format,reportStartDate,reportEndDate,sourcePublishDate,reportYear
d2f57aa0a64f97c3421c371b4219c15c,Rosneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd2f57aa0a64f97c3421c371b4219c15c,.pdf,2015-1-1,2015-12-31,2016-6-30,2015
b7ec4b871dc5604daee68b74dc1b14aa,Rosneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb7ec4b871dc5604daee68b74dc1b14aa,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
6033f3dc3fef74a54f586d25b332236e,Rosneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6033f3dc3fef74a54f586d25b332236e,.pdf,2017-1-1,2017-12-31,2018-6-29,2017
c3b48ad2770c870b44058bd818f25929,Roxgold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc3b48ad2770c870b44058bd818f25929,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
5cc3eeea47d6e50c6e4c19c3a1d0ecce,Royal Boskalis Westminster N.V.,Netherlands,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5cc3eeea47d6e50c6e4c19c3a1d0ecce,.pdf,2017-1-1,2017-12-31,2018-3-7,2017
86b5174a0e6299f0b9fa48e917fb496b-2453b541ba4d85b1530a03ba670122aa-ad7aef052b39e9b29bb983395b6865e5-2e989b6d3f857904984c18bac27a971c,Royal Dutch Shell Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report86b5174a0e6299f0b9fa48e917fb496b-2453b541ba4d85b1530a03ba670122aa-ad7aef052b39e9b29bb983395b6865e5-2e989b6d3f857904984c18bac27a971c,.zip,2015-1-1,2015-12-31,2016-4-18,2015
46d75eb8d97fa91b2dcc5dfa02bee446-be869daa255ea5fcf384cb2938457660-61afde35fd362510f53fd408931deb10-dad90651187697dfcbb9b146bd45f8c1,Royal Dutch Shell Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report46d75eb8d97fa91b2dcc5dfa02bee446-be869daa255ea5fcf384cb2938457660-61afde35fd362510f53fd408931deb10-dad90651187697dfcbb9b146bd45f8c1,.zip,2016-1-1,2016-12-31,2017-6-13,2016
ff248e2c446d24dcc4c4f867dc8a993f,Royal Dutch Shell Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportff248e2c446d24dcc4c4f867dc8a993f,.pdf,2017-1-1,2017-12-31,2018-4-9,2017
fbb6fa06dfc452269796bfa66418b16c,Royal Nickel Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfbb6fa06dfc452269796bfa66418b16c,.pdf,2016-1-1,2016-12-31,2017-5-25,2016
78b2057098b03cec8f307c4cef0e1121,Royal Nickel Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report78b2057098b03cec8f307c4cef0e1121,.pdf,2017-1-1,2017-12-31,2018-5-23,2017
b71f772170207435ad4195cc3cc7456b,Rubicon Minerals Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb71f772170207435ad4195cc3cc7456b,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
3411623bbad9619d7b1200906afdde45,Rugby Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3411623bbad9619d7b1200906afdde45,.pdf,2016-3-1,2017-2-28,2017-7-26,2016
270f0c5ae1062606805965b1de94fe8e,Rugby Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-270f0c5ae1062606805965b1de94fe8e,.pdf,2017-3-1,2018-2-28,2018-7-11,2017
03a2c190084d3673d277e49f28fc1fcd,RWE Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-03a2c190084d3673d277e49f28fc1fcd,.html,2016-1-1,2016-12-31,2017-7-10,2016
68ed5282c9ffbfe26275116c313b67cf,RWE Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-68ed5282c9ffbfe26275116c313b67cf,.html,2017-1-1,2017-12-31,2018-7-12,2017
6f08f9dfc7dbab2f6fc0c51eaea0454a,RWE Group,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6f08f9dfc7dbab2f6fc0c51eaea0454a,.pdf,2016-1-1,2016-12-31,2017-6-22,2016
cfb2ea3d2abd11a309333acf8ea0fa85,RWE Group,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-cfb2ea3d2abd11a309333acf8ea0fa85,.pdf,2017-1-1,2017-12-31,2018-6-12,2017
6e95f65ed22582d1bf86cea4dea00f2c,Rye Patch Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6e95f65ed22582d1bf86cea4dea00f2c,.pdf,2017-1-1,2017-12-31,2018-5-25,2017
e46d27e7c53bf44be371ff57d3044103,S.N.G.N. RomGaz S.A.,Romania,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte46d27e7c53bf44be371ff57d3044103,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
424d1673d16ad2756e2319d327efe880,S.N.G.N. RomGaz S.A.,Romania,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report424d1673d16ad2756e2319d327efe880,.html,2017-1-1,2017-12-31,2018-4-27,2017
7559f40947125ea657fa41d5332417d2,S.N.G.N. RomGaz S.A.,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7559f40947125ea657fa41d5332417d2,.html,2015-1-1,2015-12-31,2016-7-1,2015
6715dc4de070364c178a57a159daccae,Sabina Gold & Silver Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6715dc4de070364c178a57a159daccae,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
b230c011d22fe47afb2d1b6802009305,Sabre Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-b230c011d22fe47afb2d1b6802009305,.pdf,2016-1-1,2016-12-31,2017-5-1,2016
3c07d6cf4ed31755e604a56fccdb9305,Sabre Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3c07d6cf4ed31755e604a56fccdb9305,.pdf,2017-1-1,2017-12-31,2018-5-15,2017
04bb378f71729363f6f18bc63a646ce1,Saguaro Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report04bb378f71729363f6f18bc63a646ce1,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
4b5d884e62da35b6777da7ad41d1de46,Saguaro Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report4b5d884e62da35b6777da7ad41d1de46,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
fca088973065645946f39241b7e2f5e6,Saint-Gobain S.A.,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfca088973065645946f39241b7e2f5e6,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
f8e106542847df54c4f54ca7f60d724b,Saint-Gobain S.A.,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportf8e106542847df54c4f54ca7f60d724b,.pdf,2017-1-1,2017-12-31,2018-3-26,2017
4b82f33861b10f49531e94f7184bdee4,Sandspring Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report4b82f33861b10f49531e94f7184bdee4,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
21df7e0cecb2d401e0858516715c2c2e,Sandspring Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report21df7e0cecb2d401e0858516715c2c2e,.pdf,2017-1-1,2017-12-31,2018-6-1,2017
2ac42e01f9969e00eab2b3654dcaa15b,Sandstorm Gold Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2ac42e01f9969e00eab2b3654dcaa15b,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
7cc24e6f10fbd5bdf910612b0a12a5f0,SanLing Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7cc24e6f10fbd5bdf910612b0a12a5f0,.pdf,2016-1-1,2016-12-31,2017-5-12,2016
0fb046611937e2eecd7bd12eb6f3c2d0,SanLing Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0fb046611937e2eecd7bd12eb6f3c2d0,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
e7067df53e5128b32275598da4275ad9,Santacruz Silver Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte7067df53e5128b32275598da4275ad9,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
7c33f3bbae57722f46473415ecc5b4a5,Santacruz Silver Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7c33f3bbae57722f46473415ecc5b4a5,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
79cad0bcce5725ca52b54f498724f3dd,SaskPower,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-79cad0bcce5725ca52b54f498724f3dd,.pdf,2017-4-1,2018-3-31,2018-6-29,2017
2a37fc9ab85e2ed03d6447ad8ace426d,Schlumberger Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2a37fc9ab85e2ed03d6447ad8ace426d,.pdf,2017-1-1,2017-12-31,2018-6-29,2017
e10e6c40ea0369add22b98a2caf98acb,Scorpio Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte10e6c40ea0369add22b98a2caf98acb,.pdf,2016-1-1,2016-12-31,2017-5-2,2016
cb8aad81292393626e8aaf3a614ba4ab,Scorpio Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportcb8aad81292393626e8aaf3a614ba4ab,.pdf,2017-1-1,2017-12-31,2018-4-24,2017
74f688eb43935bbbc243baf1a25dc364,SDX Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-74f688eb43935bbbc243baf1a25dc364,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
ba87172a83e921efe65517650b59b335,SDX Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportba87172a83e921efe65517650b59b335,.pdf,2016-1-1,2016-12-31,2017-8-21,2016
6b83c5e1ee9a34eda5c54648f25a9462,Seabridge Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6b83c5e1ee9a34eda5c54648f25a9462,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
63a44e0b24357f1d33eab99f7130eef8,Seabridge Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report63a44e0b24357f1d33eab99f7130eef8,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
c6d0fd061d0557527c7cae0f23bed997,SEMAFO Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc6d0fd061d0557527c7cae0f23bed997,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
e43b8d3976f4a625551dc3dba24f071c,SEMAFO Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte43b8d3976f4a625551dc3dba24f071c,.pdf,2017-1-1,2017-12-31,2018-5-10,2017
28e96e269bc5b99c840ecf006beb2348,Seplat Petroleum Development Company Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report28e96e269bc5b99c840ecf006beb2348,.html,2015-1-1,2015-12-31,2016-6-30,2015
f149cc6fa37d4a23eebf66612a110510,Seplat Petroleum Development Company Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportf149cc6fa37d4a23eebf66612a110510,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
be52ec42cf730df4d9b3e70faa359e32,Seplat Petroleum Development Company Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbe52ec42cf730df4d9b3e70faa359e32,.pdf,2017-1-1,2017-12-31,2018-2-28,2017
c0f3cb523f1ef10004e244ef441a0c28-568877b8c71ecd0034a793b2f3dcc523-10cba7ba8cfb972f442454517cac2e85-bf6306ed3347af583edbb8134288ea01,Serabi Gold Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc0f3cb523f1ef10004e244ef441a0c28-568877b8c71ecd0034a793b2f3dcc523-10cba7ba8cfb972f442454517cac2e85-bf6306ed3347af583edbb8134288ea01,.zip,2016-1-1,2016-12-31,2017-12-15,2016
b37bf5903b49e1565defc49c03d174fc,Serafina Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb37bf5903b49e1565defc49c03d174fc,.pdf,2016-1-1,2016-12-31,2017-5-23,2016
6ea7f5020fd315167d74e9257f4dfd36,Serafina Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6ea7f5020fd315167d74e9257f4dfd36,.pdf,2017-1-1,2017-12-31,2018-5-25,2017
140e6eac1be76a24f9566b91570b4e9e,Serinus Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report140e6eac1be76a24f9566b91570b4e9e,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
5460512fe4ad73a9762377fa755bb834,Serinus Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5460512fe4ad73a9762377fa755bb834,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
62db19afd08f2de99adbd7816da5754d,Seven Generations Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report62db19afd08f2de99adbd7816da5754d,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
263c9c56f240bc22faa9c753e979904f,Seven Generations Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report263c9c56f240bc22faa9c753e979904f,.pdf,2017-1-1,2017-12-31,2018-3-13,2017
6bf386119283c1a0beb7da8edbb6c867,Severstal,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6bf386119283c1a0beb7da8edbb6c867,.pdf,2015-1-1,2015-12-31,2016-6-30,2015
70c33f7675347a87738f5fef111e27f6,Severstal,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report70c33f7675347a87738f5fef111e27f6,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
9ed0817c5ef2d02926a944ad3976ebee,Severstal,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9ed0817c5ef2d02926a944ad3976ebee,.pdf,2017-1-1,2017-12-31,2018-6-5,2017
1b8841a50a8bd81f8a0dee39f3c79288,Shamaran Petroleum Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report1b8841a50a8bd81f8a0dee39f3c79288,.pdf,2017-1-1,2017-12-31,2018-5-25,2017
7c856a38b9314a1b5c5b9f1a559a5ced,Shanghai Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7c856a38b9314a1b5c5b9f1a559a5ced,.pdf,2017-1-1,2017-12-31,2018-5-16,2017
d1aff30184e4b33a15a576cd43c90e28,Shell Canada Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd1aff30184e4b33a15a576cd43c90e28,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
bb7475a8ee60dfffc1df01dc53d6473a,Shell Canada Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbb7475a8ee60dfffc1df01dc53d6473a,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
f295f313bdf5dee68dc570920fa4dfc1,Sherritt International Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportf295f313bdf5dee68dc570920fa4dfc1,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
5cb5b8e62f0b8aff401864d8863c2cbd,Sherritt International Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5cb5b8e62f0b8aff401864d8863c2cbd,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
524209c4114c5dd058da308a025d68e0,Sierra Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report524209c4114c5dd058da308a025d68e0,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
2ebcf39def325edf5f36e50aab18eb60,Sierra Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2ebcf39def325edf5f36e50aab18eb60,.pdf,2017-1-1,2017-12-31,2018-5-23,2017
a3c576b1e900a25cb2d49943895a43ff,Signalta Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta3c576b1e900a25cb2d49943895a43ff,.pdf,2016-1-1,2016-12-31,2017-5-6,2016
8546132b389d2b6cb9faab631f7d6d73,Signalta Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report8546132b389d2b6cb9faab631f7d6d73,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
852bbdb98777e3b7ced7ad38b661551b,Silver Bull Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report852bbdb98777e3b7ced7ad38b661551b,.pdf,2015-11-1,2016-10-31,2017-3-27,2016
57925f99c17ee1e2da366babb66ebc3a,Silver One Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report57925f99c17ee1e2da366babb66ebc3a,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
67e9870c21cd47d9f452d1002b1c42f0,Silvercorp Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report67e9870c21cd47d9f452d1002b1c42f0,.pdf,2016-4-1,2017-3-31,2017-8-29,2016
9254a35bf172eacc25951cf9601b597c,Sinopec Daylight Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9254a35bf172eacc25951cf9601b597c,.pdf,2016-1-1,2016-12-31,2017-5-24,2016
91a9a66fe74fe5b436b1164ec2bb0e99,Sinopec Daylight Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report91a9a66fe74fe5b436b1164ec2bb0e99,.pdf,2017-1-1,2017-12-31,2018-5-23,2017
a83b2ec116f6a0d76d2a98fcf15d3abd,Sistema PJSFC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta83b2ec116f6a0d76d2a98fcf15d3abd,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
d54430310330e75b5b3a51b9e1ff094e,Sitka Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d54430310330e75b5b3a51b9e1ff094e,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
f6082cf39da87c08e49d2e5fd492c8e5-36c0c539e9f654cc9d61fa26324d2437-576a6dce7de95903d88f7d9d4b4d5855-0ddce6e5ee32e8cb4cb7a5711feeea44,Soco International Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportf6082cf39da87c08e49d2e5fd492c8e5-36c0c539e9f654cc9d61fa26324d2437-576a6dce7de95903d88f7d9d4b4d5855-0ddce6e5ee32e8cb4cb7a5711feeea44,.zip,2015-1-1,2015-12-31,2016-7-13,2015
e0c1ae9935fd2420cef85547881a9639-3218c1032d9b653c8c20e301bf02251a-57fd14265680f31d7d5f0b3359a53033-d85be1989124d3f88c19e5f68966aac7,Soco International Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e0c1ae9935fd2420cef85547881a9639-3218c1032d9b653c8c20e301bf02251a-57fd14265680f31d7d5f0b3359a53033-d85be1989124d3f88c19e5f68966aac7,.zip,2016-1-1,2016-12-31,2017-10-16,2016
394a0ec89e9e4260d4462a88c3e91cb5-20cc03cd23ef25e9769b54d6bbdccd64-3c34f3f0f44202a0dec425c61f95c4e6-179f089c1d68e77284724c3cda07950f,Soco International Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-394a0ec89e9e4260d4462a88c3e91cb5-20cc03cd23ef25e9769b54d6bbdccd64-3c34f3f0f44202a0dec425c61f95c4e6-179f089c1d68e77284724c3cda07950f,.zip,2017-1-1,2017-12-31,2018-6-29,2017
289273a679100939276d7759db2fd259,Solnhofer Holding AG,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-289273a679100939276d7759db2fd259,.html,2016-1-1,2016-12-31,2017-12-21,2016
bcd6aab9fdbf963e05f8e8b03fac71f7,Solvay S.A.,Belgium,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbcd6aab9fdbf963e05f8e8b03fac71f7,.pdf,2017-1-1,2017-12-31,2018-3-4,2017
a8eb8386f7e91e3e511db3fbbd2e2c3c,Source Energy Services Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a8eb8386f7e91e3e511db3fbbd2e2c3c,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
0a5250a4eb3e172f7168efe0546bbe41,Source Energy Services US Limited Partnership,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0a5250a4eb3e172f7168efe0546bbe41,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
24ec73ca399194348591c70209ca29f3,South32,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report24ec73ca399194348591c70209ca29f3,.pdf,2015-7-1,2016-6-30,2016-11-16,2016
2f25d544cf9f4307cca6e0712d34831b,South32,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2f25d544cf9f4307cca6e0712d34831b,.pdf,2016-7-1,2017-6-30,2018-1-1,2017
213c3f7572fb5bcccf23e618d00bc912,SouthGobi Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report213c3f7572fb5bcccf23e618d00bc912,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
06611fe76255b32843b451b1523e192d,SouthGobi Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report06611fe76255b32843b451b1523e192d,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
0d0d989d8981101ef3ba41f76bc861c3,Spartan Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0d0d989d8981101ef3ba41f76bc861c3,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
22a0ade431a954212c0d07c1c4c04305,Spartan Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report22a0ade431a954212c0d07c1c4c04305,.pdf,2017-1-1,2017-12-31,2018-5-25,2017
5e4bc4c6b17fa6353af7dc8d84c662f0,Sprott Resource Holdings Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5e4bc4c6b17fa6353af7dc8d84c662f0,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
62d46af205c32c00055fc1fe96362922,Spur Petroleum Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report62d46af205c32c00055fc1fe96362922,.pdf,2016-1-1,2016-12-1,2017-5-16,2016
318bf737b0d125bf2b9ac5ea8427deae,SSR Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report318bf737b0d125bf2b9ac5ea8427deae,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
fa9b438ca9946d4e8dfa663c5d986aac,SSR Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfa9b438ca9946d4e8dfa663c5d986aac,.pdf,2017-1-1,2017-12-31,2018-5-15,2017
bba90080a8144a5dcc313f3679b466ba,Stadtwerke Munchen GmbH,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bba90080a8144a5dcc313f3679b466ba,.html,2016-1-1,2016-12-31,2017-12-13,2016
85537553dec0c6decaf26488cc28a163,Statoil ASA,Norway,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report85537553dec0c6decaf26488cc28a163,.pdf,2014-1-1,2014-12-31,2015-3-10,2014
ef81b28e1167774e76c6be363bdcdb7a,Statoil ASA,Norway,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportef81b28e1167774e76c6be363bdcdb7a,.pdf,2015-1-1,2015-12-31,2016-3-9,2015
385d5139d94192ea99605515d0aa0e43,Statoil ASA,Norway,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report385d5139d94192ea99605515d0aa0e43,.pdf,2016-1-1,2016-12-31,2017-3-17,2016
675e2d0f40a6ba5d14e4ad90acb993b9,Statoil ASA,Norway,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report675e2d0f40a6ba5d14e4ad90acb993b9,.pdf,2017-1-1,2017-12-31,2018-3-28,2017
6e84787e4bf88ac4b8a341d6dcaba9ab,Steelhead Petroleum Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6e84787e4bf88ac4b8a341d6dcaba9ab,.pdf,2017-1-1,2017-12-31,2018-5-7,2017
14ae20436aa70ce2035bebd26945b9dd,Stonegate Agricom Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report14ae20436aa70ce2035bebd26945b9dd,.pdf,2016-1-1,2016-12-31,2017-5-25,2016
08569fdae3c8f947b38811ed4d1be426,Storm Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report08569fdae3c8f947b38811ed4d1be426,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
