sourceID,projectCountry,reportingCompany,projectName,paymentType,reportYear,projectPayment,totPay,proportionPay,sourceURL,reportingCountry
src_nA4aMX,Canada,Shell Canada Energy,Groundbirch,Taxes,2016,5770679.116038608,13687998.402085366,0.4215867759861402,http://www.shell.ca/en_ca/sustainability/transparency/_jcr_content/par/textimage_934278137.stream/1496700672787/6fbe4ea1bc8a1c1a0d815aa4f07a0654b59b04d5ca9c7140681045938bf0c55f/estma-shell-canada-energy.pdf,Canada
src_nA4aMX,Canada,Shell Canada Energy,Sable Offshore Energy Project,Royalties,2016,7846689.9472,7846689.9472,1,http://www.shell.ca/en_ca/sustainability/transparency/_jcr_content/par/textimage_934278137.stream/1496700672787/6fbe4ea1bc8a1c1a0d815aa4f07a0654b59b04d5ca9c7140681045938bf0c55f/estma-shell-canada-energy.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Brazeau,Fees,2016,256526.40212,1659876.7196000002,0.15454545454545454,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Brazeau,Royalties,2016,354610.02646,1659876.7196000002,0.21363636363636362,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Brazeau,Taxes,2016,1048740.2910200001,1659876.7196000002,0.6318181818181818,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Chip Lake,Fees,2016,15089.78836,256526.40212,0.058823529411764705,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Chip Lake,Royalties,2016,188622.35450000002,256526.40212,0.7352941176470589,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Chip Lake,Taxes,2016,52814.25926,256526.40212,0.20588235294117646,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Elmworth,Fees,2016,15089.78836,618681.32276,0.024390243902439025,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Elmworth,Royalties,2016,173532.56614,618681.32276,0.2804878048780488,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Elmworth,Taxes,2016,430058.96826,618681.32276,0.6951219512195121,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Fox Creek,Fees,2016,60359.15344,294250.87302,0.20512820512820515,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Fox Creek,Royalties,2016,120718.30688,294250.87302,0.4102564102564103,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Fox Creek,Taxes,2016,113173.4127,294250.87302,0.38461538461538464,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Karr,Fees,2016,15089.78836,301795.7672,0.05,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Karr,Royalties,2016,233891.71958,301795.7672,0.775,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Karr,Taxes,2016,52814.25926,301795.7672,0.175,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Pine Creek,Fees,2016,22634.68254,203712.14286,0.11111111111111112,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Pine Creek,Royalties,2016,150897.8836,203712.14286,0.7407407407407408,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Pine Creek,Taxes,2016,30179.57672,203712.14286,0.14814814814814817,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Wapiti Compressor Station,Fees,2016,105628.51852,2089935.6878600002,0.05054151624548736,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Wapiti Compressor Station,Royalties,2016,1539158.4127200001,2089935.6878600002,0.7364620938628159,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_KA2nJA,Canada,Sinopec Daylight Energy Limited,Wapiti Compressor Station,Taxes,2016,445148.75662,2089935.6878600002,0.21299638989169672,http://www.sinopeccanada.com/en/estma_report_sinopec_daylight_-_fiscal_2016.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,Southeast Saskatchewan,Bonuses,2016,8450281.4816,17858764.52406,0.4731727925644275,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,Southeast Saskatchewan,Fees,2016,897842.4074200001,17858764.52406,0.05027460920997043,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,Southeast Saskatchewan,Royalties,2016,4987175.05298,17858764.52406,0.27925644275454165,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,Southeast Saskatchewan,Taxes,2016,3523465.58206,17858764.52406,0.1972961554710604,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,West Central Saskatchewan,Fees,2016,203712.14286,573411.95768,0.35526315789473684,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,West Central Saskatchewan,Royalties,2016,113173.4127,573411.95768,0.19736842105263158,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_bZ73GZ,Canada,Spartan Energy Corp,West Central Saskatchewan,Taxes,2016,256526.40212,573411.95768,0.4473684210526316,http://www.spartanenergy.ca/assets/ESTMA.pdf,Canada
src_nAMBJX,Canada,Statoil,Hibernia,Royalties,2016,18571721.88,18571721.88,1,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,Canada,Statoil,Leismer,Fees,2016,1367287.37,2706021.56,0.5052758596646215,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,Canada,Statoil,Leismer,Royalties,2016,1338734.19,2706021.56,0.49472414033537854,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,Canada,Statoil,Terra Nova,Royalties,2016,25147014.75,25147014.75,1,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_1AVo5X,Canada,Suncor Energy Inc,Fort Hills,Fees,2016,596046.6402200001,3546100.2646,0.16808510638297874,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,Canada,Suncor Energy Inc,Fort Hills,Taxes,2016,2950053.62438,3546100.2646,0.8319148936170213,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,Canada,Suncor Energy Inc,Hibernia,Royalties,2016,80730367.726,80730367.726,1,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,Canada,Suncor Energy Inc,Terra Nova,Fees,2016,2354006.98416,40153926.82596,0.058624577226606536,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,Canada,Suncor Energy Inc,Terra Nova,Royalties,2016,37799919.841800004,40153926.82596,0.9413754227733935,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,Canada,Suncor Energy Inc,White Rose,Royalties,2016,37875368.7836,37875368.7836,1,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_EXBPWL,Canada,Surge Energy Inc,Southwest Saskatchewan,Fees,2016,113173.4127,2406821.24342,0.04702194357366771,http://www.surgeenergy.ca/en/documents/estma/surge_energy_estma_report_2016-r.pdf,Canada
src_EXBPWL,Canada,Surge Energy Inc,Southwest Saskatchewan,Royalties,2016,1441074.78838,2406821.24342,0.5987460815047022,http://www.surgeenergy.ca/en/documents/estma/surge_energy_estma_report_2016-r.pdf,Canada
src_EXBPWL,Canada,Surge Energy Inc,Southwest Saskatchewan,Taxes,2016,852573.04234,2406821.24342,0.3542319749216301,http://www.surgeenergy.ca/en/documents/estma/surge_energy_estma_report_2016-r.pdf,Canada
src_pLwjDZ,Canada,Syncrude Canada Ltd,Syncrude Project,Bonuses,2016,1305266.69314,379455362.99474,0.0034398425228162966,http://www.syncrude.ca/assets/pdf/2016-ESTMA-Report.pdf,Canada
src_pLwjDZ,Canada,Syncrude Canada Ltd,Syncrude Project,Fees,2016,8450281.4816,379455362.99474,0.02226950072574712,http://www.syncrude.ca/assets/pdf/2016-ESTMA-Report.pdf,Canada
src_pLwjDZ,Canada,Syncrude Canada Ltd,Syncrude Project,Royalties,2016,270861701.06200004,379455362.99474,0.7138170321913587,http://www.syncrude.ca/assets/pdf/2016-ESTMA-Report.pdf,Canada
src_pLwjDZ,Canada,Syncrude Canada Ltd,Syncrude Project,Taxes,2016,98838113.758,379455362.99474,0.26047362456007794,http://www.syncrude.ca/assets/pdf/2016-ESTMA-Report.pdf,Canada
src_JZn6NZ,Canada,Toro Oil Gas Ltd,Medicine Hat,Taxes,2016,75448.9418,75448.9418,1,http://steelheadpetroleum.com/wp-content/uploads/2015/12/ESTMA-reporting-2016-Toro.pdf,Canada
src_mL63aA,Canada,Torq Resources Inc Formerly Stratton Resources Inc,Newfoundland,Fees,2016,233891.71958,233891.71958,1,http://torqresources.com/site/assets/files/2249/stratton_resources_e566982_20160101_20161213.pdf,Canada
src_WZWJaX,Canada,Total Sa,Fort Hills,Fees,2016,985e3,985e3,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Canada,Total Sa,Surmont,Fees,2016,19e6,2116e4,0.8979206049149339,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Canada,Total Sa,Surmont,Royalties,2016,216e4,2116e4,0.10207939508506617,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOwRA,Canada,Tourmaline Oil Corp,Deep Basin,Fees,2016,6828129.2329,14508831.50814,0.47061882475299016,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Deep Basin,Royalties,2016,875207.72488,14508831.50814,0.06032241289651586,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Deep Basin,Taxes,2016,6805494.55036,14508831.50814,0.46905876235049404,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Peace River,Fees,2016,663950.68784,11558777.88376,0.057441253263707574,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Peace River,Payments for infrastructure improvements,2016,988381.13758,11558777.88376,0.08550913838120104,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Peace River,Royalties,2016,7620343.1218,11558777.88376,0.6592689295039165,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_aAOwRA,Canada,Tourmaline Oil Corp,Peace River,Taxes,2016,2286102.93654,11558777.88376,0.19778067885117495,http://www.tourmalineoil.com/assets/2016-ESTMA-REPORT.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Grande Prairie,Fees,2016,75448.9418,724309.84128,0.10416666666666666,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Grande Prairie,Royalties,2016,482873.22752,724309.84128,0.6666666666666666,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Grande Prairie,Taxes,2016,165987.67196,724309.84128,0.22916666666666666,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Kaybob,Bonuses,2016,467783.43916,14863441.5346,0.03147208121827411,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Kaybob,Fees,2016,2580353.80956,14863441.5346,0.17360406091370556,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Kaybob,Royalties,2016,7695792.0636,14863441.5346,0.5177664974619289,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_oAvweX,Canada,Trilogy Energy,Kaybob,Taxes,2016,4119512.2222800003,14863441.5346,0.2771573604060914,http://www.trilogyenergy.com/upload/media_element/339/02/tet-2016-estma-report.pdf,Canada
src_JLoG1L,Canada,Ugr Blair Creek Ltd,Northern Bc,Fees,2016,414969.1799,1169458.5979,0.3548387096774194,http://s2.q4cdn.com/513538771/files/doc_downloads/estma/ESMTAReportingUGRF-V1-Signed-(1).pdf,Canada
src_JLoG1L,Canada,Ugr Blair Creek Ltd,Northern Bc,Royalties,2016,679040.4762,1169458.5979,0.5806451612903226,http://s2.q4cdn.com/513538771/files/doc_downloads/estma/ESMTAReportingUGRF-V1-Signed-(1).pdf,Canada
src_JLoG1L,Canada,Ugr Blair Creek Ltd,Northern Bc,Taxes,2016,75448.9418,1169458.5979,0.06451612903225806,http://s2.q4cdn.com/513538771/files/doc_downloads/estma/ESMTAReportingUGRF-V1-Signed-(1).pdf,Canada
src_pLwkwL,Canada,Westbrick Energy Ltd,Brazeau,Fees,2016,226346.8254,1101554.55028,0.2054794520547945,http://www.westbrick.ca/PDF/Westbrick_2016_ESTMA_Report.pdf,Canada
src_pLwkwL,Canada,Westbrick Energy Ltd,Brazeau,Royalties,2016,520597.69842000003,1101554.55028,0.4726027397260274,http://www.westbrick.ca/PDF/Westbrick_2016_ESTMA_Report.pdf,Canada
src_pLwkwL,Canada,Westbrick Energy Ltd,Brazeau,Taxes,2016,354610.02646,1101554.55028,0.3219178082191781,http://www.westbrick.ca/PDF/Westbrick_2016_ESTMA_Report.pdf,Canada
src_qAqJOX,Canada,Westmoreland Canada Holdings Inc,Genesee,Taxes,2016,188622.35450000002,188622.35450000002,1,http://westmoreland.com/wp-content/uploads/2017/06/2016-estma-report.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,Southwest Saskatchewan,Fees,2016,339520.2381,11604047.24884,0.029258777633289986,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,Southwest Saskatchewan,Royalties,2016,6873398.59798,11604047.24884,0.5923276983094928,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,Southwest Saskatchewan,Taxes,2016,4391128.41276,11604047.24884,0.3784135240572171,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,West Central Saskatchewan,Fees,2016,1856043.9682800001,6526333.4657000005,0.28439306358381505,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,West Central Saskatchewan,Royalties,2016,2059756.1111400002,6526333.4657000005,0.315606936416185,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_lApV4Z,Canada,Whitecap Resources Inc,West Central Saskatchewan,Taxes,2016,2610533.38628,6526333.4657000005,0.4,http://www.wcap.ca/uploads/pdf/financial-reports/estma/WCP_ESTMA_2016.pdf,Canada
src_0X8dX4,Chile,Arena Minerals Inc,El Penon,Taxes,2016,7765.205090056,7765.205090056,1,http://arenaminerals.com/wp-content/uploads/Arena_Minerals_ESTMAReporting_12-31-2016.xlsx,Canada
src_zAYg6Z,Chile,Yamana Gold Inc,El Penon,Fees,2016,1637242.03706,46831158.17526,0.034960528435637184,http://s2.q4cdn.com/271094385/files/doc_downloads/CSR/2017NewFolder/YRI-Extractive-Sector-Transparency-Measures-Act-(ESTMA)-2016.pdf,Canada
src_zAYg6Z,Chile,Yamana Gold Inc,El Penon,Taxes,2016,45193916.1382,46831158.17526,0.9650394715643628,http://s2.q4cdn.com/271094385/files/doc_downloads/CSR/2017NewFolder/YRI-Extractive-Sector-Transparency-Measures-Act-(ESTMA)-2016.pdf,Canada
src_nAM6QX,Congo,Cnooc Limited,Haute Mer a,Royalties,2016,1826.629617492,1826.629617492,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_WZWJaX,Congo,Total Sa,Haute Mer a,Bonuses,2016,189e5,16055e4,0.11772033634381812,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Congo,Total Sa,Haute Mer a,Fees,2016,375e4,16055e4,0.023357209592027407,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,Congo,Total Sa,Haute Mer a,Taxes,2016,1379e5,16055e4,0.8589224540641545,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_KAKwbA,"Congo, the Democratic Republic of the",Glencore Plc,Kamoto,Fees,2016,125e3,127379660,9.813183674693433e-4,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAKwbA,"Congo, the Democratic Republic of the",Glencore Plc,Kamoto,Payments for infrastructure improvements,2016,66857350,127379660,0.5248667644426119,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAKwbA,"Congo, the Democratic Republic of the",Glencore Plc,Kamoto,Royalties,2016,20060490,127379660,0.15748581837948067,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAKwbA,"Congo, the Democratic Republic of the",Glencore Plc,Kamoto,Taxes,2016,40336820,127379660,0.316666098810438,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_EXB5bA,"Congo, the Democratic Republic of the",Katanga Mining Limited,Kamoto,Fees,2016,5762143.5772527745,15374079.218212983,0.3747960118760557,http://www.katangamining.com/~/media/Files/K/Katanga-mining-v2/investor_relations/estma/estma-report-dec-2016-v2.pdf,Canada
src_EXB5bA,"Congo, the Democratic Republic of the",Katanga Mining Limited,Kamoto,Payments for infrastructure improvements,2016,5664130.874918066,15374079.218212983,0.368420820169056,http://www.katangamining.com/~/media/Files/K/Katanga-mining-v2/investor_relations/estma/estma-report-dec-2016-v2.pdf,Canada
src_EXB5bA,"Congo, the Democratic Republic of the",Katanga Mining Limited,Kamoto,Taxes,2016,3947804.766042142,15374079.218212983,0.2567831679548883,http://www.katangamining.com/~/media/Files/K/Katanga-mining-v2/investor_relations/estma/estma-report-dec-2016-v2.pdf,Canada
src_PLQxZM,Cote d'Ivoire,African Petroleum,Ci513,Fees,2016,8408297,8408297,1,http://www.africanpetroleum.com.au/system/files/press/16YE%20APCL%20Financial%20Statements%20-%20FINAL.pdf,Norway
src_EXBQQA,Cote d'Ivoire,Ophir Energy,Ci513,Fees,2016,14e5,14e5,1,https://otp.tools.investis.com/Utilities/PDFDownload.aspx?Newsid=887550,United Kingdom of Great Britain and Northern Ireland
src_oAvgPX,Ecuador,Lumina Gold Corp,Fruta Del Norte,Fees,2016,3546.1002646,3546.1002646,1,https://luminagold.com/assets/docs/Lumina%20Gold%20ESTMA%20Report%20-%202016-1496261757.pdf,Canada
src_KAPDJA,Ecuador,Lundin Gold Inc,Fruta Del Norte,Could not be identified,2016,51e4,3446e4,0.014799767846778875,http://www.lundingold.com/i/pdf/governance/estma_report.pdf,Canada
src_KAPDJA,Ecuador,Lundin Gold Inc,Fruta Del Norte,Fees,2016,604e4,3446e4,0.17527568195008705,http://www.lundingold.com/i/pdf/governance/estma_report.pdf,Canada
src_KAPDJA,Ecuador,Lundin Gold Inc,Fruta Del Norte,Payments for infrastructure improvements,2016,86e4,3446e4,0.024956471271038887,http://www.lundingold.com/i/pdf/governance/estma_report.pdf,Canada
src_KAPDJA,Ecuador,Lundin Gold Inc,Fruta Del Norte,Royalties,2016,25e6,3446e4,0.7254788160185722,http://www.lundingold.com/i/pdf/governance/estma_report.pdf,Canada
src_KAPDJA,Ecuador,Lundin Gold Inc,Fruta Del Norte,Taxes,2016,205e4,3446e4,0.059489262913522925,http://www.lundingold.com/i/pdf/governance/estma_report.pdf,Canada
src_dAgKYA,Egypt,Bp Plc,Baltim,Taxes,2016,12263216,12263216,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAgKYA,Egypt,Bp Plc,North El Hammad Offshore,Bonuses,2016,75e4,75e4,1,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_EXBDqL,Egypt,Eni,Baltim,Taxes,2016,12499514.6733,12499514.6733,1,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_EXBDqL,Egypt,Eni,Gulf of Suez,Taxes,2016,2809625.42214,2809625.42214,1,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_nA49mX,Egypt,L1e Finance Gmbh Co Kg,Gulf of Suez,Production entitlements,2016,763.51017770784,80920.79608927283,0.009435277636981302,https://www.bundesanzeiger.de/ebanzwww/wexsservlet?global_data.language=en&session.sessionid=79df37355bc17d2ac0a2b9a6d4eb01ec&page.navid=gotolastpage,Germany
src_nA49mX,Egypt,L1e Finance Gmbh Co Kg,Gulf of Suez,Taxes,2016,80157.28591156499,80920.79608927283,0.9905647223630187,https://www.bundesanzeiger.de/ebanzwww/wexsservlet?global_data.language=en&session.sessionid=79df37355bc17d2ac0a2b9a6d4eb01ec&page.navid=gotolastpage,Germany
src_WZWJaX,Egypt,Total Sa,North El Hammad Offshore,Bonuses,2016,5e5,5e5,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_dAkwAV,Ethiopia,Africa Oil Corp,South Omo,Fees,2016,9e4,9e4,1,http://www.africaoilcorp.com/i/pdf/2016-ESTMA-AOI.pdf,Canada
src_KAKopA,Ethiopia,Tullow Oil Plc,South Omo,Fees,2016,440680,440680,1,https://extractives.companieshouse.gov.uk/company/03919249/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1AV4xZ,France,Lundin Petroleum,Paris Basin,Taxes,2016,-687700,-687700,1,https://www.lundin-petroleum.com/Documents/cr_payments_to_governments_2016_e.pdf,Sweden
src_pZ5KdA,France,Vermilion Energy Inc,Paris Basin,Royalties,2016,12207638.78324,12207638.78324,1,http://www.vermilionenergy.com/files/ESTMA_Reports/2016_ESTMA_Report_-_Vermilion_Energy_Inc._Final_2017-04-27.pdf,Canada
src_JLooeL,Germany,Ks,Bernburg,Royalties,2016,131185.17187563598,1737589.6131359218,0.07549836329815475,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_JLooeL,Germany,Ks,Bernburg,Taxes,2016,1606404.441260286,1737589.6131359218,0.9245016367018454,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_JLooeL,Germany,Ks,Borth,Taxes,2016,1512080.6700017338,1512080.6700017338,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_JLooeL,Germany,Ks,Neuhof Ellers,Fees,2016,477117.536597271,477117.536597271,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_JLooeL,Germany,Ks,Werra,Fees,2016,637708.646355651,637708.646355651,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_JLooeL,Germany,Ks,Zielitz,Royalties,2016,95991.84808397999,95991.84808397999,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Bernburg,Royalties,2016,131185.17187563598,1737589.6131359218,0.07549836329815475,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Bernburg,Taxes,2016,1606404.441260286,1737589.6131359218,0.9245016367018454,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Borth,Taxes,2016,1512080.6700017338,1512080.6700017338,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Neuhof Ellers,Fees,2016,477117.536597271,477117.536597271,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Werra,Fees,2016,637708.646355651,637708.646355651,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgnaL,Germany,Ks Aktiengesellschaft,Zielitz,Royalties,2016,9599.184808397998,9599.184808397998,1,http://www.k-plus-s.com/en/pdf/2016/group-payment-report-2016.pdf,Germany
src_dAgKYA,Indonesia,Bp Plc,Tangguh,Production entitlements,2016,312569732,479314196,0.6521186616388053,https://extractives.companieshouse.gov.uk/company/00102498/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
